









Frequency of observations in the selected location(s).:
Number of taxa: 	218

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	48.0	26.0	39.0	60.0	31.0	31.0	39.0	47.0	42.0	28.0	43.0	59.0	29.0	23.0	37.0	36.0	28.0	45.0	37.0	46.0	27.0	28.0	19.0	39.0	14.0	15.0	24.0	23.0	20.0	20.0	13.0	24.0	11.0	10.0	15.0	28.0	24.0	12.0	19.0	29.0	33.0	10.0	13.0	24.0	19.0	18.0	43.0	51.0	

waterfowl sp. (<em class="sci">Anatidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357143	0.0	0.0	0.0	0.037037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
California Quail (<em class="sci">Callipepla californica</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ring-necked Pheasant (<em class="sci">Phasianus colchicus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pied-billed Grebe (<em class="sci">Podilymbus podiceps</em>)	0.3541667	0.4230769	0.4358974	0.2666667	0.4193548	0.3870968	0.5897436	0.4893617	0.4761905	0.3928571	0.372093	0.4237288	0.4137931	0.4782609	0.2702703	0.2777778	0.2857143	0.3111111	0.2972973	0.3478261	0.1851852	0.3571429	0.3157895	0.2307692	0.3571429	0.2	0.0833333	0.2173913	0.2	0.25	0.3076923	0.4166667	0.4545455	0.3	0.2	0.3214286	0.2083333	0.3333333	0.4210526	0.2413793	0.2121212	0.1	0.3076923	0.1666667	0.1578947	0.3333333	0.2790698	0.3333333	
Horned Grebe (<em class="sci">Podiceps auritus</em>)	0.0	0.0	0.0	0.0333333	0.0645161	0.0	0.0	0.0	0.0	0.0357143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666667	0.0	0.0833333	0.0	0.0	0.0344828	0.030303	0.1	0.0	0.0	0.0	0.0015	0.0	0.0	
Red-necked Grebe (<em class="sci">Podiceps grisegena</em>)	0.0	0.0384615	0.0	0.0166667	0.0	0.0	0.0	0.0	0.0	0.0357143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666667	0.0	0.0	0.0	0.0	0.0344828	0.0	0.0	0.0769231	0.0	0.0	0.0555556	0.0	0.0	
Horned/Eared Grebe (<em class="sci">Podiceps auritus/nigricollis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Grebe (<em class="sci">Aechmophorus occidentalis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357143	0.0	0.0	0.0526316	0.0344828	0.0909091	0.1	0.0769231	0.0	0.0	0.0	0.0465116	0.0	
Western/Clark's Grebe (<em class="sci">Aechmophorus occidentalis/clarkii</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grebe sp. (<em class="sci">Podicipedidae sp.</em>)	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.0	0.0	0.0	0.030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rock Pigeon (<em class="sci">Columba livia</em>)	0.125	0.1153846	0.1025641	0.05	0.0645161	0.0322581	0.0512821	0.106383	0.0238095	0.0	0.0697674	0.0508475	0.1034483	0.0015	0.1351351	0.1111111	0.1428571	0.1111111	0.0810811	0.1086957	0.1481481	0.1785714	0.0526316	0.025641	0.0714286	0.1333333	0.0833333	0.0434783	0.1	0.05	0.2307692	0.1666667	0.2727273	0.0	0.0666667	0.2142857	0.0416667	0.0	0.1578947	0.0689655	0.0909091	0.1	0.0	0.0416667	0.2105263	0.0555556	0.0930233	0.0784314	
